 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,5685219,6,4,321,145,239,0,53.5,93.28397504,145,0,36.25,72.5,81.96693918,1.758947193,631691,1783261.516,5385272,3,5685219,1137043.8,2444746.073,5509656,3,213336,71112,64334.84489,125874,259,0,0,0,0,132,84,1.055368316,0.703578877,0,239,42.36363636,78.71883222,6196.654545,0,0,0,1,0,0,0,0,0,46.6,53.5,36.25,132,0,0,0,0,0,0,6,321,4,145,8192,30016,3,20,299944,0,299944,299944,5385272,0,5385272,5385272,BENIGN
443,5549919,6,4,321,145,239,0,53.5,93.28397504,145,0,36.25,72.5,83.9651894,1.801828099,616657.6667,1736761.999,5246348,3,5549919,1109983.8,2380787.094,5368098,48,220003,73334.33333,68356.02172,135287,3,0,0,0,0,132,84,1.081096859,0.72073124,0,239,42.36363636,78.71883222,6196.654545,0,0,0,1,0,0,0,0,0,46.6,53.5,36.25,132,0,0,0,0,0,0,6,321,4,145,8192,30016,3,20,303523,0,303523,303523,5246348,0,5246348,5246348,BENIGN
135,14695340,11,6,544,472,156,0,49.45454545,69.77157535,152,0,78.66666667,68.10188446,69.13756334,1.156829308,918458.75,3656367.668,14600000,1,14700000,1469534,4624057.414,14600000,1,586,117.2,139.1014019,305,3,0,0,0,0,244,144,0.748536611,0.408292697,0,156,56.44444444,67.97769723,4620.96732,0,0,0,1,0,0,0,0,0,59.76470588,49.45454545,78.66666667,244,0,0,0,0,0,0,11,544,6,472,8192,2052,4,20,0,0,0,0,0,0,0,0,BENIGN
135,68,1,1,0,0,0,0,0,0,0,0,0,0,0,29411.76471,68,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14705.88235,14705.88235,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,255,2052,0,20,0,0,0,0,0,0,0,0,BENIGN
1629,275,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,112727.2727,10909.09091,137.5,191.6259377,273,2,275,137.5,191.6259377,273,2,0,0,0,0,0,0,0,0,0,60,0,10909.09091,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,60,0,0,0,0,0,0,3,31,0,0,30016,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
1626,228,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,135964.9123,13157.89474,114,159.8061325,227,1,228,114,159.8061325,227,1,0,0,0,0,0,0,0,0,0,60,0,13157.89474,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,60,0,0,0,0,0,0,3,31,0,0,30016,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
8612,10117,24,0,384,0,16,16,16,0,0,0,0,0,37955.91579,2372.244737,439.8695652,2101.039446,10078,1,10117,439.8695652,2101.039446,10078,1,0,0,0,0,0,0,0,0,0,768,0,2372.244737,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,16.66666667,16,0,768,0,0,0,0,0,0,24,384,0,0,-1,-1,23,32,0,0,0,0,0,0,0,0,BENIGN
8610,10122,24,0,384,0,16,16,16,0,0,0,0,0,37937.16657,2371.07291,440.0869565,2099.468567,10071,1,10122,440.0869565,2099.468567,10071,1,0,0,0,0,0,0,0,0,0,768,0,2371.07291,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,16.66666667,16,0,768,0,0,0,0,0,0,24,384,0,0,-1,-1,23,32,0,0,0,0,0,0,0,0,BENIGN
139,138002,49,30,2488,3158,194,0,50.7755102,65.99850545,425,0,105.2666667,128.0918133,40912.45054,572.4554717,1769.25641,6071.110854,45195,1,138002,2875.041667,9396.58048,61181,1,137762,4750.413793,10292.38461,50753,3,0,0,0,0,1592,976,355.0673179,217.3881538,0,425,70.575,97.12262574,9432.80443,0,0,0,1,0,0,0,0,0,71.46835443,50.7755102,105.2666667,1592,0,0,0,0,0,0,49,2488,30,3158,65535,269,22,32,0,0,0,0,0,0,0,0,BENIGN
139,87600,3,3,0,0,0,0,0,0,0,0,0,0,0,68.49315068,17520,23888.35962,44179,3,43421,21710.5,30635.40129,43373,48,44408,22204,31396.9553,44405,3,0,0,0,0,96,96,34.24657534,34.24657534,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,96,0,0,0,0,0,0,3,0,3,0,65535,269,0,32,0,0,0,0,0,0,0,0,BENIGN
123,66022452,2,2,96,96,48,48,48,0,48,48,48,0,2.908101626,0.060585451,22000000,38100000,66000000,22431,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,52,0.030292725,0.030292725,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22627,0,22627,22627,66000000,0,66000000,66000000,BENIGN
123,68028952,2,2,96,96,48,48,48,0,48,48,48,0,2.822327764,0.058798495,22700000,39200000,68000000,28822,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,52,52,0.029399248,0.029399248,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,28822,0,28822,28822,68000000,0,68000000,68000000,BENIGN
123,66064618,2,2,96,96,48,48,48,0,48,48,48,0,2.906245519,0.060546782,22000000,38000000,65900000,56582,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,40,0.030273391,0.030273391,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,56582,0,56582,56582,65900000,0,65900000,65900000,BENIGN
123,67071731,2,2,96,96,48,48,48,0,48,48,48,0,2.862606901,0.059637644,22400000,38600000,66900000,71787,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,52,0.029818822,0.029818822,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,71941,0,71941,71941,66900000,0,66900000,66900000,BENIGN
123,69022028,2,2,96,96,48,48,48,0,48,48,48,0,2.781720641,0.057952513,23000000,39800000,69000000,22088,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,52,52,0.028976257,0.028976257,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22464,0,22464,22464,69000000,0,69000000,69000000,BENIGN
445,90009550,11,9,9,1,1,0,0.818181818,0.404519917,1,0,0.111111111,0.333333333,0.111099322,0.222198644,4737344.737,11200000,30000000,3,90000000,9000950.2,14500000,30000000,3,90000000,11300000,15500000,30000000,3,0,0,0,0,244,276,0.122209254,0.09998939,0,1,0.523809524,0.511766316,0.261904762,0,0,0,0,1,0,0,0,0,0.55,0.818181818,0.111111111,244,0,0,0,0,0,0,11,9,9,1,2049,2049,8,20,3125.666667,5309.028379,9256,54,30000000,440.7100332,30000000,30000000,BENIGN
123,66000108,4,4,192,192,48,48,48,0,48,48,48,0,5.818172298,0.121211923,9428586.857,24900000,66000000,3,66000000,22000000,38100000,66000000,4,66000000,22000000,38100000,66000000,3,0,0,0,0,104,104,0.060605961,0.060605961,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,104,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,171,0,171,171,66000000,0,66000000,66000000,BENIGN
80,46732616,12,11,1393,6465,463,0,116.0833333,209.1991041,2155,0,587.7272727,900.1676612,168.1480874,0.49216162,2124209.818,4006738.101,10100000,71,40900000,3716259.909,5013013.61,10100000,5227,46700000,4671733.1,4937241.885,10100000,183,0,0,0,0,252,280,0.256779976,0.235381644,0,2155,327.4166667,658.4879198,433606.3406,0,0,0,1,0,0,0,0,0,341.6521739,116.0833333,587.7272727,252,0,0,0,0,0,0,12,1393,11,6465,8192,32,7,20,194174,358076.6897,731289,14973,10000000,40861.08569,10100000,10000000,BENIGN
80,211,2,0,0,0,0,0,0,0,0,0,0,0,0,9478.672986,211,0,211,211,211,211,0,211,211,0,0,0,0,0,0,0,0,0,40,0,9478.672986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,31803772,11,12,757,5231,439,0,68.81818182,138.6454602,1460,0,435.9166667,597.5710621,188.2795538,0.723184659,1445626,3484010.51,10000000,48,31800000,3180377.2,4802155.865,10200000,9834,31600000,2873766.909,4707022.191,10200000,48,0,0,0,0,232,244,0.345870924,0.377313735,0,1460,249.5,464.3180132,215591.2174,0,0,0,1,0,0,0,0,1,260.3478261,68.81818182,435.9166667,232,0,0,0,0,0,0,11,757,12,5231,8192,31088,6,20,413831.3333,384641.4317,857977,191726,10000000,3907.029605,10000000,10000000,BENIGN
135,11929544,11,6,656,560,168,0,59.63636364,82.78076193,172,0,93.33333333,77.75517132,101.931809,1.425033513,745596.5,2909670.66,11700000,1,11900000,1192954.4,3676594.218,11700000,1,738,147.6,195.7838093,457,3,0,0,0,0,244,144,0.922080509,0.502953005,0,172,67.55555556,79.70402767,6352.732026,0,0,0,1,0,0,0,0,0,71.52941176,59.63636364,93.33333333,244,0,0,0,0,0,0,11,656,6,560,8192,2052,4,20,0,0,0,0,0,0,0,0,BENIGN
49666,11915077,11,6,938,912,248,0,85.27272727,118.6187935,328,0,152,147.8593927,155.2654674,1.426763755,744692.3125,2926174.643,11700000,1,11900000,1191507.7,3698554.892,11700000,1,805,161,228.9934497,542,3,0,0,0,0,244,144,0.923200077,0.503563678,0,328,102.7777778,127.9906042,16381.59477,0,0,0,1,0,0,0,0,0,108.8235294,85.27272727,152,244,0,0,0,0,0,0,11,938,6,912,8192,2052,4,20,0,0,0,0,0,0,0,0,BENIGN
135,64,1,1,0,0,0,0,0,0,0,0,0,0,0,31250,64,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15625,15625,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,255,2052,0,20,0,0,0,0,0,0,0,0,BENIGN
49666,43,1,3,0,0,0,0,0,0,0,0,0,0,0,93023.25581,14.33333333,23.09401077,41,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,20,60,23255.81395,69767.44186,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,20,0,0,0,0,0,0,1,0,3,0,254,2052,0,20,0,0,0,0,0,0,0,0,BENIGN
123,66091048,2,2,96,96,48,48,48,0,48,48,48,0,2.905083303,0.060522569,22000000,38000000,65900000,91085,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,52,0.030261284,0.030261284,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,91321,0,91321,91321,65900000,0,65900000,65900000,BENIGN
123,66027538,2,2,96,96,48,48,48,0,48,48,48,0,2.907877619,0.060580784,22000000,38100000,66000000,27528,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,52,0.030290392,0.030290392,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,27528,0,27528,27528,66000000,0,66000000,66000000,BENIGN
123,68016313,2,2,96,96,48,48,48,0,48,48,48,0,2.822852218,0.058809421,22700000,39200000,68000000,16180,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,52,52,0.029404711,0.029404711,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16180,0,16180,16180,68000000,0,68000000,68000000,BENIGN
443,30947318,11,11,700,4173,381,0,63.63636364,123.5291648,1460,0,379.3636364,582.7107812,157.4611409,0.710885512,1473681.81,3543557.565,10000000,45,30900000,3094731.8,4750172.619,10100000,12904,30900000,3089670.3,4811589.238,10100000,49,0,0,0,0,232,268,0.355442756,0.355442756,0,1460,211.8695652,433.9722765,188331.9368,0,0,0,1,0,0,0,0,1,221.5,63.63636364,379.3636364,232,0,0,0,0,0,0,11,700,11,4173,8192,114,6,20,232936.6667,315500.4404,597245,50456,9941312,120947.8071,10000000,9801654,BENIGN
123,69088818,2,2,96,96,48,48,48,0,48,48,48,0,2.779031478,0.057896489,23000000,39700000,68900000,88886,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,52,52,0.028948245,0.028948245,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,91085,0,91085,91085,68900000,0,68900000,68900000,BENIGN
80,42172995,7,8,755,2095,279,0,107.8571429,135.2188702,1691,0,261.875,584.6196413,67.57879065,0.355677846,3012356.786,11200000,41800000,-1,372381,62063.5,59538.733,145800,60,42100000,6021402.571,15800000,41900000,916,0,0,0,0,152,172,0.165982995,0.189694851,0,1691,178.125,418.2957287,174971.3167,0,0,0,1,0,0,0,0,1,190,107.8571429,261.875,152,0,0,0,0,0,0,7,755,8,2095,8192,1013,3,20,0,0,0,0,0,0,0,0,BENIGN
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
137,2918570,252,0,16920,0,68,50,67.14285714,3.840887774,0,0,0,0,5797.359666,86.3436546,11627.76892,129739.3686,1528570,1,2918570,11627.76892,129739.3686,1528570,1,0,0,0,0,0,0,0,0,0,-32212234632,0,86.3436546,0,50,68,67.14624506,3.833638152,14.69678148,0,0,0,0,0,0,0,0,0,67.41269841,67.14285714,0,-32212234632,0,0,0,0,0,0,252,16920,0,0,-1,-1,251,-536870660,0,0,0,0,0,0,0,0,BENIGN
137,3636158,246,0,16530,0,68,50,67.19512195,3.727796387,0,0,0,0,4546.007077,67.65382582,14841.46122,133995.4363,1389447,1,3636158,14841.46122,133995.4363,1389447,1,0,0,0,0,0,0,0,0,0,-4831831506,0,67.65382582,0,50,68,67.19838057,3.720564338,13.84259899,0,0,0,0,0,0,0,0,0,67.47154472,67.19512195,0,-4831831506,0,0,0,0,0,0,246,16530,0,0,-1,-1,245,-536870660,0,0,0,0,0,0,0,0,BENIGN
137,3,2,0,124,0,62,62,62,0,0,0,0,0,41300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,28,0,666666.6667,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,28,0,0,0,0,0,0,2,124,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,BENIGN
137,4,2,0,124,0,62,62,62,0,0,0,0,0,31000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
123,68022666,2,2,96,96,48,48,48,0,48,48,48,0,2.822588577,0.058803929,22700000,39200000,68000000,22673,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,52,52,0.029401964,0.029401964,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22787,0,22787,22787,68000000,0,68000000,68000000,BENIGN
443,61678930,15,13,682,3416,348,0,45.46666667,102.5342219,1528,0,262.7692308,552.4153259,66.44084131,0.453963777,2284404.815,4198186.056,10100000,49,61700000,4405637.857,5084260.207,10100000,106,61600000,5132776.667,5184347.905,10100000,49,0,0,0,0,324,332,0.24319488,0.210768896,0,1528,141.3103448,385.388311,148524.1502,0,0,0,1,0,0,0,0,0,146.3571429,45.46666667,262.7692308,324,0,0,0,0,0,0,15,682,13,3416,8192,114,8,20,290250.8333,501657.5414,1314255,85424,9989509,72870.71821,10100000,9858311,BENIGN
80,32226414,7,7,433,1805,430,0,61.85714286,162.3365112,1805,0,257.8571429,682.2258738,69.44613819,0.434426244,2478954.923,4311546.106,10000000,48,30700000,5117668.5,5375963.02,10000000,23216,32200000,5367207.667,5129433.066,10000000,911,0,0,0,0,152,188,0.217213122,0.217213122,0,1805,149.2,471.2459473,222072.7429,0,0,0,1,0,0,0,0,1,159.8571429,61.85714286,257.8571429,152,0,0,0,0,0,0,7,433,7,1805,8192,946,4,20,229232.6667,356941.3195,641393,23135,10000000,2575.103558,10000000,10000000,BENIGN
80,197,2,0,0,0,0,0,0,0,0,0,0,0,0,10152.28426,197,0,197,197,197,197,0,197,197,0,0,0,0,0,0,0,0,0,40,0,10152.28426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,61010691,14,13,705,3269,369,0,50.35714286,110.299318,1506,0,251.4615385,550.0008508,65.13612508,0.442545389,2346565.038,4289541.396,10100000,62,61000000,4693130.077,5207067.732,10100000,175,60900000,5077116.833,5257473.844,10100000,192,0,0,0,0,292,344,0.22946798,0.21307741,0,1506,141.9285714,388.8098582,151173.1058,0,0,0,1,0,0,0,0,0,147.1851852,50.35714286,251.4615385,292,0,0,0,0,0,0,14,705,13,3269,8192,114,9,20,115530.5,75067.37069,268761,84801,10000000,21700.08866,10100000,10000000,BENIGN
3268,16843424,50,29,10514,11250,1293,0,210.28,291.8201179,3069,0,387.9310345,660.781406,1292.136326,4.690257753,215941.3333,1261586.875,10800000,0,16800000,343743.3469,1583776.645,10800000,1,16800000,601547.75,2081773.296,10800000,3,0,0,0,0,1616,944,2.968517565,1.721740188,0,3069,272.05,464.604089,215856.9595,0,0,0,1,0,0,0,0,0,275.4936709,210.28,387.9310345,1616,0,0,0,0,0,0,50,10514,29,11250,29200,2081,26,32,6085050,0,6085050,6085050,10800000,0,10800000,10800000,BENIGN
389,17558552,90,55,14560,21402,1293,0,161.7777778,234.4800501,3069,0,389.1272727,500.2497174,2048.118774,8.258084152,121934.3889,926158.4447,10800000,0,17600000,197287.1011,1174240.761,10800000,1,17600000,325157.0185,1505219.599,10800000,2,0,0,0,0,2896,1776,5.125707405,3.132376747,0,3069,246.3150685,373.5421456,139533.7345,0,0,0,1,0,0,0,0,0,248.0137931,161.7777778,389.1272727,2896,0,0,0,0,0,0,90,14560,55,21402,29200,2079,48,32,6799327,0,6799327,6799327,10800000,0,10800000,10800000,BENIGN
80,34256656,12,9,1670,7065,417,0,139.1666667,205.1938477,1767,0,785,930.8955366,254.9869433,0.613019555,1712832.8,3529045.508,10000000,21,24900000,2266024.545,3907065.69,10000000,23440,34200000,4279169.375,4628729.548,10000000,953,0,0,0,0,252,216,0.350296888,0.262722666,0,1767,397.0454545,679.8432226,462186.8074,0,0,0,1,0,0,0,0,0,415.952381,139.1666667,785,252,0,0,0,0,0,0,12,1670,9,7065,8192,1047,6,20,2454298,3438486.329,4885675,22921,10000000,1441.08362,10000000,10000000,BENIGN
80,227,2,0,0,0,0,0,0,0,0,0,0,0,0,8810.572687,227,0,227,227,227,227,0,227,227,0,0,0,0,0,0,0,0,0,40,0,8810.572687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,49684973,18,12,3012,12385,430,0,167.3333333,215.6104876,1770,0,1032.083333,911.0559766,309.89249,0.603804293,1713274.931,3434114.291,10000000,33,41400000,2436827,3929179.91,10000000,23211,49700000,4514708.636,4396765.349,10000000,418,0,0,0,0,372,276,0.362282576,0.241521717,0,1770,496.6774194,720.1750892,518652.1591,0,0,0,1,0,0,0,0,0,513.2333333,167.3333333,1032.083333,372,0,0,0,0,0,0,18,3012,12,12385,8192,1147,9,20,1331288,2424686.222,4962565,22909,9025226.75,1595940.817,10000000,6668353,BENIGN
80,186,2,0,0,0,0,0,0,0,0,0,0,0,0,10752.68817,186,0,186,186,186,186,0,186,186,0,0,0,0,0,0,0,0,0,40,0,10752.68817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,5698682,6,4,599,147,517,0,99.83333333,205.4511296,147,0,36.75,73.5,130.9074625,1.754791722,633186.8889,1866162.667,5609384,3,5698682,1139736.4,2530168.748,5665818,3,74190,24730,29706.59989,57798,299,0,0,0,0,132,92,1.052875033,0.701916689,0,517,67.81818182,155.5209428,24186.76364,0,0,0,1,0,0,0,0,0,74.6,99.83333333,36.75,132,0,0,0,0,0,0,6,599,4,147,8192,119,3,20,89295,0,89295,89295,5609384,0,5609384,5609384,BENIGN
1634,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,119,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,33455000,7,7,433,1805,430,0,61.85714286,162.3365112,1805,0,257.8571429,682.2258738,66.89583022,0.418472575,2573461.538,4301637.906,10000000,56,30700000,5117681.333,5375906.977,10000000,23269,33400000,5571964.5,4965906.817,10000000,952,0,0,0,0,152,188,0.209236288,0.209236288,0,1805,149.2,471.2459473,222072.7429,0,0,0,1,0,0,0,0,1,159.8571429,61.85714286,257.8571429,152,0,0,0,0,0,0,7,433,7,1805,8192,946,4,20,229306.6667,357052.1704,641595,23156,10000000,2655.235583,10000000,10000000,BENIGN
80,157,2,0,0,0,0,0,0,0,0,0,0,0,0,12738.8535,157,0,157,157,157,157,0,157,157,0,0,0,0,0,0,0,0,0,40,0,12738.8535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
445,48,3,1,1,1,1,0,0.333333333,0.577350269,1,1,1,0,41666.66667,83333.33333,16,22.5166605,42,3,48,24,29.69848481,45,3,0,0,0,0,0,0,0,0,0,108,20,62500,20833.33333,0,1,0.6,0.547722558,0.3,0,0,0,0,1,0,0,0,0,0.75,0.333333333,1,108,0,0,0,0,0,0,3,1,1,1,2081,2081,0,20,0,0,0,0,0,0,0,0,BENIGN
80,55702484,34,22,6452,26600,430,0,189.7647059,216.6648101,1774,0,1209.090909,792.0765902,593.3667159,1.005341162,1012772.436,2591590.094,10000000,11,47000000,1423097.515,2940744.85,10000000,1972,55700000,2651391.381,3699594.083,10000000,145,0,0,0,0,692,476,0.610385706,0.394955457,0,1774,579.8596491,718.938837,516873.0514,0,0,0,1,0,0,0,0,0,590.2142857,189.7647059,1209.090909,692,0,0,0,0,0,0,34,6452,22,26600,8192,1415,17,20,2974237,4702672.637,9997701,22908,8766317.5,2217523.483,10000000,5453176,BENIGN
80,196,2,0,0,0,0,0,0,0,0,0,0,0,0,10204.08163,196,0,196,196,196,196,0,196,196,0,0,0,0,0,0,0,0,0,40,0,10204.08163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,55766557,21,20,3443,15698,430,0,163.952381,213.8591771,1962,0,784.9,713.8170855,343.2343869,0.735207662,1394163.925,3145404.336,10000000,6,55000000,2748995.8,4057482.798,10000000,23322,55700000,2933856.842,4100526.466,10000000,48,0,0,0,0,432,448,0.376569778,0.358637884,0,1962,455.7380952,599.9683349,359962.0029,0,0,0,1,0,0,0,0,0,466.8536585,163.952381,784.9,432,0,0,0,0,0,0,21,3443,20,15698,8192,1181,11,20,1549618.6,2497092.381,5772158,22927,9446364.6,845772.3662,10000000,8103298,BENIGN
80,164,2,0,0,0,0,0,0,0,0,0,0,0,0,12195.12195,164,0,164,164,164,164,0,164,164,0,0,0,0,0,0,0,0,0,40,0,12195.12195,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,60383975,142,126,190813,21827,16586,0,1343.753521,2152.950218,1460,0,173.2301587,334.3123848,3521.464097,4.438263629,226157.2097,554111.3169,4573049,1,60400000,428255.1418,726955.6515,4573049,17,60200000,481998.24,789879.0902,4707017,1,0,0,0,0,2852,2532,2.351617296,2.086646333,0,16586,790.4832714,1683.581175,2834445.572,0,0,0,1,0,0,0,0,0,793.4328358,1343.753521,173.2301587,2852,0,0,0,0,0,0,142,190813,126,21827,8192,513,106,20,0,0,0,0,0,0,0,0,BENIGN
3268,80242,18,13,4096,6798,1293,0,227.5555556,411.3930741,3069,0,522.9230769,942.6004333,135764.313,386.3313477,2674.733333,9049.451753,45083,0,80242,4720.117647,11833.92252,45366,0,35152,2929.333333,6607.311973,17185,0,0,0,0,0,592,432,224.3214277,162.00992,0,3069,340.4375,679.5936137,461847.4798,0,0,0,1,0,0,0,0,0,351.4193548,227.5555556,522.9230769,592,0,0,0,0,0,0,18,4096,13,6798,29200,2081,10,32,0,0,0,0,0,0,0,0,BENIGN
389,62215,22,17,5172,8550,1293,0,235.0909091,370.5063343,3069,0,502.9411765,810.3008292,220557.7433,626.8584746,1637.236842,7479.230082,44430,2,62215,2962.619048,10031.09735,44702,2,17765,1110.3125,3593.250019,14508,3,0,0,0,0,720,560,353.6124729,273.2460018,0,3069,343.05,603.3427801,364022.5103,0,0,0,1,0,0,0,0,0,351.8461538,235.0909091,502.9411765,720,0,0,0,0,0,0,22,5172,17,8550,29200,2078,14,32,0,0,0,0,0,0,0,0,BENIGN
